Name,Age,GPA,Credits Completed,Year,Pathway
Ben Davis,17,3.0,46,Senior,Business
Markus Bradberry,16,1.8,55,Victory Lap,Early Childhood Education
Markus Patel,14,1.1,29,Sophomore,Early College
Stephanie Robinson,15,3.44,57,Junior,Culinary
Markus Rulli,16,3.94,56,Junior,Marketing
Rachel Jones,15,2.44,33,Senior,Criminal Justice
Jordan Anderson,18,2.14,21,Sophomore,Culinary
Ben Davis,15,2.0,52,Freshmen,Early Childhood Education
Noah Anderson,14,0.39,5,Victory Lap,Marketing
Joey Davis,19,3.88,7,Freshmen,Marketing
Rachel Brown,14,2.46,23,Junior,Early College
Josh Bradberry,16,0.59,2,Victory Lap,Computer Science
Patrick Robinson,15,3.75,41,Senior,Criminal Justice
Dave Lewis,19,1.37,39,Junior,Culinary
Jill Jones,19,1.81,49,Freshmen,Marketing
Noah Anderson,17,1.63,41,Senior,Business
Mack Lewis,14,0.44,8,Victory Lap,Business
Matthew Jones,18,2.28,11,Freshmen,Engineering
Jordan Rulli,19,1.34,14,Sophomore,Criminal Justice
Mack Patel,17,1.24,19,Victory Lap,Business
Rachel Miller,15,3.96,13,Freshmen,Early College
Jordan Miller,18,2.64,35,Freshmen,Early College
Joey Robinson,18,1.02,18,Junior,Culinary
Stephanie Bradberry,17,3.23,38,Junior,Early College
Christina Robinson,17,4.08,5,Victory Lap,Engineering
Joey Davis,14,1.05,3,Freshmen,Business
Catherine Patel,17,1.98,46,Sophomore,Bio Med
Jill Lewis,18,0.84,19,Victory Lap,Culinary
Stephanie Davis,19,2.81,3,Freshmen,Bio Med
Emma Rulli,17,1.1,34,Senior,Marketing
Lisa Smith,18,0.71,45,Junior,Computer Science
Lisa Garcia,16,0.34,46,Junior,Culinary
Jordan Brown,19,1.63,12,Freshmen,Business
Jordan Jones,19,1.91,3,Junior,Early College
Emma Bradberry,18,3.85,52,Victory Lap,Bio Med
Josh Smith,16,3.77,54,Freshmen,Computer Science
Patrick Robinson,18,0.33,13,Sophomore,Computer Science
Lisa Rulli,15,3.11,6,Senior,Early Childhood Education
Marge Davis,17,2.32,50,Sophomore,Early Childhood Education
Noah Anderson,18,3.7,59,Sophomore,Criminal Justice
Joey Garcia,15,1.49,3,Freshmen,Early College
Ben Anderson,14,4.22,45,Freshmen,Bio Med
Stephanie Brown,19,2.83,60,Freshmen,Early College
Aiden Jordan,19,3.17,3,Sophomore,Engineering
Daniel Robinson,19,1.8,47,Sophomore,Culinary
Stephanie Garcia,16,4.12,26,Victory Lap,Computer Science
Stephanie Bradberry,14,3.81,53,Victory Lap,Bio Med
Catherine Davis,14,3.87,42,Freshmen,Bio Med
Dave Johnson,16,2.47,11,Senior,Marketing
Markus Rulli,17,0.72,56,Freshmen,Criminal Justice
Lisa Miller,16,1.89,22,Senior,Business
Mack Lewis,16,2.73,22,Junior,Early College
Rachel Jones,15,2.46,55,Senior,Engineering
Dave Jordan,17,4.1,21,Junior,Marketing
Rachel Garcia,17,2.66,15,Victory Lap,Early Childhood Education
Jill Jones,17,3.38,39,Victory Lap,Early College
Lisa Anderson,17,0.47,34,Victory Lap,Engineering
Emma Johnson,17,1.69,0,Senior,Computer Science
Markus Lewis,15,1.21,3,Victory Lap,Business
Daniel Miller,19,2.02,56,Junior,Business
Jane Lewis,14,2.73,37,Victory Lap,Early College
Mack Davis,16,0.4,37,Junior,Early College
Rachel Jones,19,1.22,28,Sophomore,Business
Jane Savoie,14,3.43,48,Victory Lap,Engineering
Marge Lewis,17,3.47,35,Freshmen,Early Childhood Education
Matthew Brown,17,3.62,9,Victory Lap,Early Childhood Education
Markus Rulli,19,0.52,25,Junior,Computer Science
Christina Jordan,15,3.94,18,Victory Lap,Business
Dave Savoie,17,2.24,50,Freshmen,Culinary
Catherine Smith,14,3.67,0,Senior,Criminal Justice
Daniel Davis,15,2.31,28,Freshmen,Business
Josh Johnson,14,2.67,45,Freshmen,Computer Science
Joey Robinson,14,1.54,20,Sophomore,Business
Jill Patel,14,0.79,33,Sophomore,Criminal Justice
Markus Savoie,19,3.29,11,Senior,Early College
Jordan Smith,16,0.87,27,Sophomore,Early College
Christina Robinson,18,4.27,35,Freshmen,Business
Patrick Davis,16,3.8,28,Senior,Early College
Matthew Johnson,17,2.42,20,Senior,Criminal Justice
Noah Savoie,14,2.02,3,Senior,Computer Science
Rachel Jordan,19,2.65,32,Junior,Early Childhood Education
Daniel Johnson,14,1.74,38,Freshmen,Early College
Rachel Robinson,16,1.93,35,Junior,Bio Med
Jill Savoie,14,0.65,55,Senior,Marketing
Markus Lewis,14,3.45,14,Victory Lap,Culinary
Marge Brown,16,3.3,11,Sophomore,Early Childhood Education
Ben Johnson,14,1.77,4,Senior,Engineering
Catherine Patel,18,1.68,39,Sophomore,Bio Med
Marge Lewis,16,2.03,8,Sophomore,Bio Med
Aiden Rulli,18,0.71,50,Freshmen,Early College
Ben Jordan,19,3.48,13,Freshmen,Marketing
Joey Miller,14,3.56,6,Junior,Engineering
Christina Jordan,17,3.48,9,Sophomore,Culinary
Josh Savoie,15,3.69,37,Freshmen,Bio Med
Mack Smith,19,3.07,60,Junior,Marketing
Emma Lewis,17,2.47,42,Victory Lap,Early Childhood Education
Patrick Rulli,14,1.36,44,Freshmen,Early Childhood Education
Patrick Patel,14,2.35,17,Senior,Early College
Lisa Garcia,15,0.79,35,Senior,Criminal Justice
Jane Johnson,15,1.78,2,Freshmen,Business
Aiden Anderson,17,1.67,22,Senior,Marketing
Jordan Brown,19,3.03,9,Sophomore,Criminal Justice
Matthew Robinson,19,2.6,50,Senior,Business
Stephanie Rulli,15,3.19,5,Victory Lap,Early Childhood Education
Daniel Bradberry,19,3.98,33,Junior,Bio Med
Matthew Rulli,17,3.99,13,Junior,Marketing
Lisa Brown,15,4.03,59,Junior,Early College
Joey Lewis,19,1.91,35,Senior,Early College
Jill Johnson,18,1.08,34,Junior,Marketing
Matthew Bradberry,15,1.45,35,Senior,Criminal Justice
Mack Jones,18,1.34,3,Freshmen,Business
Noah Lewis,15,1.05,49,Junior,Early College
Jordan Patel,17,0.89,40,Freshmen,Business
Catherine Smith,14,1.3,44,Sophomore,Bio Med
Josh Savoie,19,0.59,24,Victory Lap,Engineering
Aiden Davis,16,1.27,54,Junior,Bio Med
Daniel Bradberry,14,4.26,37,Junior,Marketing
Catherine Jordan,19,2.84,42,Sophomore,Criminal Justice
Christina Garcia,15,3.12,55,Freshmen,Computer Science
Dave Savoie,14,1.6,39,Senior,Marketing
Mack Davis,15,3.81,24,Freshmen,Early Childhood Education
Catherine Brown,17,0.71,53,Freshmen,Criminal Justice
Jill Garcia,16,2.74,12,Sophomore,Criminal Justice
Catherine Savoie,19,1.78,25,Junior,Early College
Jill Brown,16,1.73,52,Junior,Engineering
Mack Bradberry,17,0.73,21,Victory Lap,Early Childhood Education
Matthew Garcia,15,3.83,37,Freshmen,Early College
Josh Smith,18,1.58,47,Sophomore,Criminal Justice
Catherine Robinson,19,1.9,30,Victory Lap,Early College
Rachel Bradberry,15,1.89,40,Sophomore,Culinary
Emma Savoie,17,3.03,40,Sophomore,Business
Aiden Jones,15,1.83,54,Victory Lap,Criminal Justice
Dave Miller,15,2.53,26,Junior,Engineering
Markus Anderson,16,4.16,20,Freshmen,Criminal Justice
Markus Lewis,16,1.47,31,Senior,Bio Med
Christina Rulli,15,3.31,41,Victory Lap,Computer Science
Aiden Bradberry,14,0.7,26,Freshmen,Engineering
Lisa Bradberry,19,1.35,25,Victory Lap,Engineering
Josh Patel,18,0.51,36,Junior,Criminal Justice
Jane Robinson,14,2.09,2,Victory Lap,Marketing
Patrick Savoie,16,2.71,30,Sophomore,Bio Med
Christina Garcia,18,1.53,32,Junior,Culinary
Jordan Smith,17,4.21,5,Victory Lap,Early College
Jane Robinson,16,1.74,42,Senior,Engineering
Emma Smith,17,3.22,54,Victory Lap,Early Childhood Education
Ben Miller,14,0.31,36,Sophomore,Computer Science
Joey Brown,17,2.39,11,Freshmen,Computer Science
Jordan Garcia,14,1.03,46,Senior,Early Childhood Education
Noah Garcia,14,2.19,3,Junior,Engineering
Emma Bradberry,18,2.18,31,Senior,Business
Markus Bradberry,14,1.28,37,Junior,Culinary
Aiden Miller,17,0.31,20,Junior,Criminal Justice
Joey Rulli,15,1.48,48,Sophomore,Early Childhood Education
Mack Johnson,14,0.59,52,Senior,Criminal Justice
Christina Garcia,16,3.37,57,Sophomore,Bio Med
Lisa Robinson,17,2.56,16,Victory Lap,Criminal Justice
Rachel Anderson,14,3.62,11,Victory Lap,Criminal Justice
Catherine Lewis,17,0.52,35,Victory Lap,Marketing
Josh Jordan,16,0.58,38,Victory Lap,Early Childhood Education
Christina Anderson,17,2.06,14,Senior,Business
Markus Jordan,17,1.57,38,Senior,Engineering
Lisa Robinson,16,0.33,13,Senior,Culinary
Catherine Garcia,16,1.2,23,Sophomore,Early College
Joey Bradberry,19,3.87,39,Junior,Engineering
Dave Jordan,14,3.03,17,Freshmen,Marketing
Marge Bradberry,16,2.6,38,Victory Lap,Culinary
Matthew Davis,16,3.86,58,Victory Lap,Business
Jane Anderson,15,2.91,31,Victory Lap,Criminal Justice
Rachel Rulli,16,2.18,9,Junior,Computer Science
Daniel Bradberry,14,4.13,4,Victory Lap,Engineering
Christina Jordan,14,2.41,8,Junior,Computer Science
Aiden Davis,19,4.23,38,Senior,Bio Med
Jordan Jordan,19,3.38,40,Junior,Early College
Josh Smith,19,0.51,40,Junior,Culinary
Marge Patel,17,3.87,32,Freshmen,Culinary
Ben Robinson,16,3.71,48,Victory Lap,Engineering
Patrick Brown,15,2.28,40,Senior,Culinary
Dave Jordan,14,2.59,29,Sophomore,Computer Science
Jill Robinson,14,3.33,39,Victory Lap,Marketing
Joey Rulli,17,2.32,41,Senior,Bio Med
Joey Davis,14,1.77,5,Victory Lap,Engineering
Christina Miller,18,1.13,30,Freshmen,Engineering
Ben Brown,14,2.33,16,Senior,Computer Science
Rachel Davis,17,1.23,46,Junior,Early College
Jane Lewis,16,0.51,44,Freshmen,Computer Science
Matthew Anderson,14,3.04,59,Victory Lap,Business
Matthew Brown,19,4.07,30,Junior,Early Childhood Education
Jordan Garcia,17,1.93,11,Freshmen,Early College
Daniel Savoie,18,2.72,46,Junior,Culinary
Noah Garcia,14,2.4,30,Junior,Early College
Ben Anderson,16,2.51,26,Sophomore,Early Childhood Education
Lisa Miller,19,1.71,1,Junior,Criminal Justice
Mack Davis,19,3.92,8,Freshmen,Criminal Justice
Daniel Savoie,19,3.49,55,Junior,Marketing
Mack Patel,17,2.67,22,Victory Lap,Early College
Jane Jones,14,2.53,48,Sophomore,Early College
Markus Miller,19,1.12,41,Victory Lap,Marketing
Lisa Lewis,18,2.96,2,Freshmen,Early College
Catherine Garcia,16,0.79,12,Freshmen,Engineering
Ben Garcia,17,2.7,24,Victory Lap,Criminal Justice
Mack Garcia,15,3.68,49,Junior,Criminal Justice
Rachel Savoie,15,3.1,14,Freshmen,Computer Science
Patrick Brown,16,4.04,55,Freshmen,Bio Med
Jordan Garcia,15,3.46,18,Senior,Criminal Justice
Jane Robinson,19,1.37,21,Sophomore,Engineering
Christina Johnson,19,2.21,7,Victory Lap,Early College
Stephanie Savoie,17,1.14,18,Sophomore,Engineering
Christina Bradberry,15,4.16,8,Junior,Early Childhood Education
Markus Jones,15,3.95,9,Senior,Marketing
Daniel Brown,16,3.55,6,Junior,Culinary
Joey Rulli,14,3.58,32,Junior,Engineering
Lisa Miller,18,4.04,48,Junior,Culinary
Christina Smith,19,1.2,60,Freshmen,Culinary
Rachel Bradberry,16,0.95,3,Sophomore,Early Childhood Education
Jane Anderson,18,1.81,29,Victory Lap,Marketing
Daniel Miller,15,1.17,39,Freshmen,Engineering
Jordan Robinson,17,3.29,9,Sophomore,Early College
Joey Miller,16,0.39,4,Sophomore,Early College
Jane Smith,16,3.88,53,Sophomore,Criminal Justice
Daniel Rulli,19,3.94,7,Freshmen,Early Childhood Education
Daniel Savoie,18,2.07,13,Junior,Marketing
Stephanie Brown,14,1.03,20,Senior,Engineering
Jordan Jordan,14,2.97,36,Junior,Early Childhood Education
Jordan Brown,16,2.19,45,Sophomore,Marketing
Joey Lewis,19,1.49,10,Freshmen,Computer Science
Mack Smith,18,0.49,44,Senior,Business
Daniel Brown,19,0.62,40,Victory Lap,Computer Science
Josh Rulli,17,4.1,23,Sophomore,Early Childhood Education
Josh Bradberry,15,3.56,9,Freshmen,Computer Science
Jill Johnson,19,2.35,16,Junior,Early Childhood Education
Catherine Anderson,15,1.13,43,Sophomore,Computer Science
Markus Jordan,19,3.93,25,Senior,Bio Med
Jane Anderson,17,3.08,6,Victory Lap,Marketing
Dave Johnson,14,0.75,39,Victory Lap,Early Childhood Education
Catherine Davis,19,3.39,54,Senior,Criminal Justice
Jordan Patel,19,2.87,36,Senior,Computer Science
Catherine Bradberry,19,0.64,14,Senior,Engineering
Rachel Garcia,15,2.14,10,Freshmen,Early College
Aiden Johnson,15,3.45,4,Freshmen,Business
Marge Jones,17,0.67,38,Sophomore,Criminal Justice
Emma Anderson,16,1.6,53,Junior,Business
Christina Robinson,19,2.67,41,Sophomore,Early College
Aiden Savoie,14,3.38,43,Freshmen,Early College
Jane Davis,19,1.78,23,Freshmen,Marketing
Josh Anderson,19,1.64,0,Sophomore,Computer Science
Stephanie Rulli,15,4.26,5,Senior,Engineering
Ben Jones,16,1.39,51,Senior,Engineering
Jane Smith,17,0.66,9,Senior,Engineering
Marge Garcia,14,0.71,12,Victory Lap,Early College
Marge Johnson,18,0.81,40,Freshmen,Computer Science
Jane Anderson,14,3.41,29,Freshmen,Marketing
Aiden Miller,18,2.54,42,Sophomore,Early Childhood Education
Daniel Jones,18,3.26,44,Sophomore,Criminal Justice
Joey Rulli,18,3.86,37,Sophomore,Criminal Justice
Aiden Smith,16,1.24,57,Freshmen,Computer Science
Catherine Johnson,14,2.28,36,Freshmen,Engineering
Christina Robinson,15,3.14,6,Sophomore,Business
Aiden Jordan,17,2.37,0,Freshmen,Early Childhood Education
Joey Smith,15,3.02,6,Junior,Criminal Justice
Ben Jones,16,1.54,16,Senior,Early College
Noah Lewis,16,3.83,38,Senior,Culinary
Rachel Savoie,18,2.3,4,Sophomore,Criminal Justice
Stephanie Robinson,17,1.0,30,Senior,Culinary
Aiden Brown,14,0.42,18,Victory Lap,Early College
Jordan Brown,17,2.79,8,Freshmen,Marketing
Markus Robinson,19,3.33,54,Senior,Marketing
Noah Johnson,18,3.74,36,Victory Lap,Criminal Justice
Jane Savoie,17,0.7,8,Junior,Marketing
Jane Garcia,17,0.75,4,Sophomore,Early Childhood Education
Jane Jordan,14,0.86,14,Sophomore,Bio Med
Jane Rulli,16,0.52,16,Victory Lap,Engineering
Stephanie Jordan,14,2.52,41,Freshmen,Culinary
Jill Garcia,19,2.96,51,Sophomore,Criminal Justice
Stephanie Davis,15,2.47,26,Senior,Bio Med
Ben Anderson,16,1.18,39,Senior,Computer Science
Markus Bradberry,15,0.99,39,Sophomore,Marketing
Jordan Garcia,18,3.9,10,Sophomore,Early Childhood Education
Catherine Rulli,15,3.25,51,Freshmen,Bio Med
Jane Brown,14,2.16,45,Sophomore,Bio Med
Christina Garcia,17,3.91,34,Junior,Early College
Mack Jones,17,2.53,52,Freshmen,Engineering
Lisa Miller,19,2.49,39,Junior,Business
Patrick Miller,15,2.66,58,Senior,Early College
Matthew Johnson,18,0.46,15,Victory Lap,Computer Science
Aiden Jordan,16,2.23,60,Victory Lap,Criminal Justice
Mack Patel,17,4.29,26,Victory Lap,Engineering
Rachel Patel,18,1.99,2,Victory Lap,Business
Jill Smith,18,1.92,0,Sophomore,Early Childhood Education
Dave Johnson,16,1.63,5,Freshmen,Business
Lisa Lewis,14,0.47,58,Freshmen,Engineering
Marge Lewis,18,0.81,44,Senior,Computer Science
Joey Smith,16,3.65,34,Victory Lap,Criminal Justice
Daniel Brown,19,3.35,30,Victory Lap,Engineering
Noah Rulli,16,3.41,11,Victory Lap,Bio Med
Emma Anderson,15,3.11,39,Senior,Early College
Matthew Miller,15,1.57,13,Junior,Marketing
Noah Jordan,14,1.45,25,Junior,Early Childhood Education
Jordan Robinson,14,2.94,36,Senior,Marketing
Josh Anderson,14,1.24,39,Freshmen,Engineering
Emma Anderson,17,0.76,55,Victory Lap,Criminal Justice
Stephanie Jordan,14,3.43,43,Senior,Early Childhood Education
Patrick Jones,16,1.34,22,Sophomore,Business
Markus Jones,16,2.18,37,Senior,Early College
Josh Patel,16,1.38,46,Junior,Engineering
Rachel Garcia,16,3.51,16,Senior,Culinary
Aiden Patel,18,3.6,41,Junior,Early Childhood Education
Matthew Smith,14,3.38,48,Junior,Early Childhood Education
Emma Smith,16,2.34,56,Freshmen,Engineering
Patrick Savoie,15,2.01,46,Sophomore,Culinary
Markus Rulli,15,4.23,24,Junior,Early Childhood Education
Stephanie Bradberry,16,3.14,5,Sophomore,Computer Science
Dave Patel,18,0.68,20,Junior,Early College
Jane Lewis,16,0.75,36,Freshmen,Marketing
Joey Lewis,14,3.47,28,Junior,Engineering
Marge Patel,15,0.38,12,Senior,Culinary
Joey Davis,18,2.52,13,Senior,Bio Med
Dave Miller,14,2.48,32,Junior,Early Childhood Education
Stephanie Brown,15,2.13,3,Senior,Criminal Justice
Markus Anderson,16,0.61,37,Sophomore,Computer Science
Jordan Brown,19,3.69,6,Senior,Business
Patrick Jones,19,3.59,28,Senior,Marketing
Marge Johnson,16,1.19,45,Senior,Marketing
Jordan Miller,16,2.26,12,Senior,Early Childhood Education
Patrick Robinson,17,0.94,40,Senior,Marketing
Ben Brown,15,2.76,16,Sophomore,Business
Rachel Garcia,17,1.02,57,Victory Lap,Criminal Justice
Christina Brown,15,1.17,38,Freshmen,Early Childhood Education
Noah Patel,19,2.0,42,Junior,Computer Science
Jill Bradberry,17,3.86,6,Freshmen,Criminal Justice
Patrick Rulli,18,0.53,45,Senior,Bio Med
Emma Robinson,18,2.98,20,Sophomore,Marketing
Jane Patel,15,4.0,20,Junior,Early Childhood Education
Markus Rulli,17,0.68,11,Sophomore,Engineering
Jordan Savoie,18,3.46,17,Victory Lap,Criminal Justice
Lisa Miller,14,2.18,41,Senior,Marketing
Dave Patel,14,2.42,31,Senior,Bio Med
Emma Bradberry,16,1.69,14,Freshmen,Engineering
Patrick Anderson,19,2.51,34,Junior,Computer Science
Dave Johnson,18,2.48,50,Junior,Engineering
Catherine Johnson,17,2.73,8,Freshmen,Computer Science
Josh Miller,16,0.37,16,Senior,Business
Jill Brown,18,2.43,48,Sophomore,Business
Lisa Davis,18,1.41,0,Junior,Marketing
Noah Jordan,18,2.53,20,Senior,Early College
Mack Lewis,19,1.48,29,Freshmen,Early College
Noah Davis,17,1.84,36,Junior,Computer Science
Lisa Davis,18,1.08,33,Senior,Engineering
Markus Jones,18,0.57,14,Freshmen,Culinary
Rachel Savoie,19,1.5,49,Sophomore,Criminal Justice
Lisa Jordan,18,0.83,21,Senior,Early College
Christina Garcia,18,0.94,22,Sophomore,Culinary
Marge Miller,18,4.19,33,Sophomore,Culinary
Aiden Rulli,14,1.59,36,Sophomore,Early College
Catherine Jordan,16,3.57,49,Junior,Bio Med
Jane Johnson,14,1.8,33,Senior,Marketing
Dave Johnson,18,1.69,54,Junior,Computer Science
Catherine Rulli,19,3.45,34,Victory Lap,Bio Med
Rachel Patel,18,4.14,35,Sophomore,Computer Science
Patrick Savoie,15,1.44,0,Victory Lap,Computer Science
Christina Jones,18,0.86,11,Sophomore,Marketing
Christina Davis,16,3.2,44,Senior,Early Childhood Education
Rachel Smith,16,3.62,44,Sophomore,Culinary
Mack Jones,16,3.01,29,Junior,Marketing
Matthew Johnson,14,4.19,4,Freshmen,Criminal Justice
Christina Rulli,16,0.56,32,Senior,Criminal Justice
Daniel Robinson,19,3.51,23,Senior,Culinary
Christina Robinson,14,3.96,15,Freshmen,Engineering
Josh Rulli,15,1.51,28,Freshmen,Business
Joey Lewis,17,2.98,57,Freshmen,Computer Science
Joey Jones,17,3.94,49,Senior,Early Childhood Education
Marge Miller,16,2.9,29,Victory Lap,Business
Daniel Johnson,18,1.57,29,Junior,Early College
Rachel Savoie,14,1.72,56,Freshmen,Criminal Justice
Daniel Garcia,15,2.93,3,Victory Lap,Culinary
Jane Brown,14,1.81,5,Victory Lap,Engineering
Ben Anderson,17,1.74,12,Freshmen,Culinary
Aiden Lewis,19,2.58,53,Senior,Early College
Catherine Jones,19,1.88,45,Freshmen,Bio Med
Noah Robinson,19,1.5,11,Freshmen,Engineering
Noah Johnson,16,3.64,8,Sophomore,Criminal Justice
Christina Jordan,15,3.28,47,Junior,Bio Med
Markus Rulli,17,2.07,39,Victory Lap,Early Childhood Education
Marge Brown,15,2.64,50,Sophomore,Culinary
Emma Brown,17,1.58,57,Victory Lap,Bio Med
Ben Garcia,19,1.6,14,Sophomore,Early College
Dave Bradberry,18,0.51,3,Senior,Marketing
Joey Jones,17,1.03,12,Freshmen,Criminal Justice
Dave Robinson,18,3.85,50,Freshmen,Business
Noah Davis,19,2.36,28,Freshmen,Early College
Stephanie Jones,15,1.92,4,Freshmen,Early College
Markus Miller,19,2.21,20,Victory Lap,Marketing
Jane Johnson,19,4.28,1,Sophomore,Criminal Justice
Joey Jones,15,1.97,41,Senior,Culinary
Josh Lewis,17,0.62,39,Junior,Business
Emma Jordan,14,1.72,23,Sophomore,Early College
Christina Davis,14,3.23,7,Senior,Criminal Justice
Markus Patel,14,4.29,15,Sophomore,Culinary
Jordan Robinson,17,3.92,1,Freshmen,Bio Med
Markus Davis,17,0.74,39,Sophomore,Computer Science
Christina Jordan,17,2.45,21,Senior,Engineering
Rachel Savoie,14,0.38,49,Freshmen,Business
Jill Jordan,17,4.21,17,Sophomore,Bio Med
Dave Anderson,18,1.82,11,Victory Lap,Early Childhood Education
Jane Bradberry,19,0.8,26,Junior,Early Childhood Education
Patrick Savoie,14,0.49,26,Junior,Engineering
Lisa Rulli,19,2.58,24,Sophomore,Criminal Justice
Noah Johnson,14,3.34,55,Victory Lap,Marketing
Ben Davis,17,1.23,13,Victory Lap,Engineering
Patrick Rulli,17,2.57,39,Senior,Computer Science
Jordan Miller,17,2.45,17,Victory Lap,Bio Med
Joey Patel,15,1.48,5,Sophomore,Criminal Justice
Aiden Bradberry,14,2.58,2,Junior,Marketing
Josh Jones,19,2.43,13,Senior,Culinary
Rachel Robinson,14,1.47,35,Victory Lap,Early College
Josh Brown,15,0.77,58,Victory Lap,Business
Joey Lewis,19,2.37,46,Victory Lap,Bio Med
Catherine Anderson,19,4.05,50,Freshmen,Culinary
Lisa Miller,15,2.64,56,Sophomore,Early College
Jane Rulli,16,2.22,57,Senior,Early College
Jill Lewis,19,0.83,27,Junior,Criminal Justice
Dave Lewis,15,4.13,9,Freshmen,Bio Med
Jill Smith,16,2.43,45,Sophomore,Early Childhood Education
Ben Garcia,14,4.03,7,Victory Lap,Marketing
Jane Smith,19,0.42,54,Freshmen,Culinary
Mack Lewis,15,2.11,44,Junior,Computer Science
Jill Davis,16,1.35,17,Junior,Early Childhood Education
Lisa Miller,16,2.31,41,Sophomore,Early Childhood Education
Aiden Brown,14,0.54,48,Senior,Computer Science
Mack Savoie,14,1.86,53,Freshmen,Engineering
Patrick Savoie,15,2.84,13,Senior,Culinary
Jill Savoie,16,1.65,36,Freshmen,Engineering
Lisa Davis,19,3.63,57,Freshmen,Early College
Stephanie Rulli,19,3.53,34,Freshmen,Computer Science
Aiden Jones,14,0.83,30,Freshmen,Early Childhood Education
Jane Jones,15,3.88,11,Freshmen,Early College
Aiden Brown,15,1.97,17,Senior,Computer Science
Ben Johnson,14,2.8,43,Victory Lap,Business
Christina Patel,19,3.79,27,Junior,Early College
Noah Rulli,15,3.64,15,Junior,Early College
Markus Savoie,15,4.03,45,Freshmen,Early College
Jordan Brown,17,4.17,40,Sophomore,Computer Science
Stephanie Robinson,19,3.84,47,Freshmen,Computer Science
Rachel Miller,15,2.65,24,Senior,Computer Science
Markus Lewis,19,0.44,28,Sophomore,Computer Science
Rachel Johnson,19,0.89,32,Junior,Culinary
Mack Rulli,18,0.4,28,Senior,Criminal Justice
Patrick Brown,14,3.93,12,Junior,Early College
Stephanie Jordan,15,4.22,31,Victory Lap,Early Childhood Education
Catherine Smith,19,0.49,45,Freshmen,Bio Med
Emma Jones,17,1.24,34,Freshmen,Engineering
Matthew Bradberry,16,0.4,27,Sophomore,Culinary
Jordan Bradberry,17,0.47,6,Junior,Criminal Justice
Marge Smith,19,3.62,40,Victory Lap,Culinary
Jordan Savoie,19,0.64,28,Junior,Engineering
Aiden Miller,18,1.39,1,Senior,Early College
Jane Brown,19,1.74,1,Victory Lap,Early Childhood Education
Markus Brown,16,3.25,37,Freshmen,Early Childhood Education
Jane Garcia,14,4.04,48,Victory Lap,Bio Med
Jane Jordan,14,2.11,9,Freshmen,Marketing
Stephanie Garcia,19,1.94,25,Junior,Culinary
Lisa Patel,18,0.72,60,Junior,Culinary
Jill Bradberry,17,3.99,60,Victory Lap,Marketing
Mack Garcia,14,2.93,36,Senior,Engineering
Aiden Savoie,14,0.98,33,Freshmen,Early College
Matthew Lewis,16,0.55,9,Sophomore,Business
Stephanie Brown,17,3.06,25,Sophomore,Marketing
Lisa Savoie,16,0.81,15,Senior,Marketing
Noah Jones,17,1.04,6,Junior,Early College
Jordan Anderson,16,1.49,57,Junior,Computer Science
Jordan Brown,14,2.22,54,Junior,Culinary
Jill Jordan,19,0.64,7,Junior,Bio Med
Mack Bradberry,14,1.51,17,Sophomore,Criminal Justice
Jordan Savoie,15,0.49,53,Victory Lap,Engineering
Christina Rulli,17,2.01,49,Freshmen,Criminal Justice
Daniel Patel,18,3.75,58,Sophomore,Early Childhood Education
Jane Lewis,17,0.51,51,Senior,Marketing
Catherine Brown,17,3.24,47,Freshmen,Bio Med
Marge Patel,14,2.0,4,Victory Lap,Culinary
Jane Savoie,15,0.45,11,Junior,Computer Science
Noah Davis,18,0.96,27,Senior,Engineering
Noah Rulli,19,0.7,31,Freshmen,Early College
Marge Robinson,17,3.76,32,Victory Lap,Business
Noah Davis,14,3.79,18,Freshmen,Bio Med
Patrick Robinson,15,2.77,13,Sophomore,Marketing
Noah Patel,14,1.5,14,Sophomore,Criminal Justice
Dave Smith,16,1.37,10,Sophomore,Early Childhood Education
Matthew Garcia,19,1.17,42,Victory Lap,Business
Emma Patel,19,0.52,11,Junior,Early Childhood Education
Dave Bradberry,17,2.92,9,Victory Lap,Bio Med
Lisa Patel,17,3.85,19,Sophomore,Early Childhood Education
Emma Jordan,16,2.34,20,Senior,Early College
Lisa Bradberry,18,0.69,2,Junior,Engineering
Jane Jones,19,3.41,9,Sophomore,Culinary
Christina Jordan,14,3.06,8,Sophomore,Business
Markus Anderson,14,1.33,14,Freshmen,Early College
Christina Lewis,19,1.93,2,Sophomore,Early College
Joey Robinson,16,1.09,37,Freshmen,Business
Marge Garcia,18,3.54,8,Freshmen,Early College
Aiden Johnson,14,4.2,45,Junior,Business
Daniel Anderson,17,2.67,36,Senior,Early College
Markus Patel,19,2.31,17,Victory Lap,Early College
Lisa Patel,17,0.47,52,Sophomore,Early Childhood Education
Jane Robinson,14,1.02,51,Victory Lap,Early College
Jane Lewis,16,0.95,1,Junior,Engineering
Josh Johnson,17,1.54,27,Senior,Marketing
Marge Jones,15,2.11,53,Sophomore,Early College
Patrick Jordan,16,3.65,25,Junior,Computer Science
Matthew Jordan,18,3.43,28,Senior,Early Childhood Education
Ben Rulli,17,2.52,5,Victory Lap,Early College
Emma Garcia,19,3.73,45,Freshmen,Computer Science
Aiden Anderson,14,2.8,6,Freshmen,Computer Science
Daniel Smith,19,3.64,9,Sophomore,Computer Science
Aiden Smith,17,0.57,55,Victory Lap,Bio Med
